ID,문장,유형,극성,시제,확실성,label
TRAIN_13015,하지만 당시에는 백성에게 백납(白納·백성에게 베풀지 않고 관에 바치게 하는 것)하게 하는 경우가 많았다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_13016,많은 본토 자산가가 ＇에셋 파킹(asset parking)＇ 일환으로 해외 자산 투자를 늘리는 과정에서 역외보험을 활용했고 그 결과 본토에서는 자본 유출 압력이 커졌다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_13017,앞서 경찰은 지난 9일 김씨의 차량을 압수수색해 내비게이션 GPS와 SD저장카드를 확보해 디지털 포렌식 분석을 실시했다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_13018,향과 크기 때문에 오메가3 제품 섭취가 쉽지 않았던 사람들을 위해 섭취 편의성을 높인 것이다.,사실형,긍정,현재,불확실,사실형-긍정-현재-불확실
TRAIN_13019,또한 이곳은 중요 외교 통로였고 한국 최초의 성당 약현성당이 세워지기도 했다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_13020,건강보험료 하위 20% 가입자의 보험료가 3개월간 50% 감면된다.,사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_13021,"가상화폐 거래소 BTCC의 설립자 바비 리는 지난 16일 블룸버그에 ＂비트코인 2만 달러 지지선이 붕괴될 경우 매도세가 가팔라질 것＂이라며 ＂비트코인 하락에 베팅하는 투자자들이 늘고 있고, 비트코인을 담보로 은행 대출을 받은 기업들은 마진콜(추가 증거금 요구) 사태에 직면할 위기＂라고 했다.",사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_13022,완성차 업체들이 일주일 정도의 재고량만 유지하는 이유 중 하나다.,사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_13023,이대순은 이후에도 황제를 사칭해 형과 동생을 고위관직에 등용했고 막대한 재산도 끌어모았다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_13024,일연의 《삼국유사》 혁거세왕조에도 이와 비슷한 내용이 일부 언급되어 있다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_13025,신용선 드림스폰서 CEO는 마치 프로와 같은 수준의 취미를 가진 아마추어들이 여러 가지 장벽 때문에 운동을 그만두는 것을 보고 회사를 창업했다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_13026,이날 한전은 이러한 내용을 담은 ＇전기요금 인상요인 최소화를 위한 한전의 재무개선 및 경영혁신 노력＇에 관한 참고자료를 배포했다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_13027,조선 12대 임금 인종은 개혁군주 풍모를 보였으나 재위 9개월 만에 급사했다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_13028,특히 미술품 유통 1차 시장을 이끄는 화랑들의 매출이 급감했다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_13029,허 시장은 ＂2020년 50주년을 맞은 대덕특구가 그 꿈을 실현하도록 대덕특구 재창조 마스터플랜을 수립하겠다＂고 강조했다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_13030,황선업 대중음악 평론가는 ＂재계약 이후 AOA가 정말 열심히 준비했다는 것을 느낄 수 있었던 무대였다＂고 했다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_13031,오늘 아침 당신의 몸에서 나온 나는 막 시작된 긴 여정을 떠나고 있다.,사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_13032,다만 스타트업들의 판로 개척은 서울시가 해결해야 할 과제로 남았다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_13033,세계 최대 공유킥보드 업체 라임이 한국에서 서비스를 잠정 중단한다.,사실형,긍정,미래,확실,사실형-긍정-미래-확실
TRAIN_13034,＂서울숲 인근에는 오페라하우스 건립도 추진 중입니다.＂,대화형,긍정,현재,확실,대화형-긍정-현재-확실
TRAIN_13035,그 과정에서 인공호흡기 치료 등 회복을 돕는 보존적 치료를 한다.,사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_13036,계열사 간 협업 시너지를 극대화하고 그룹 일원으로서 소속감을 부여하기 위해서다.,사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_13037,관아에서는 이 여인을 사람들이 지나다니는 길가에 어깨까지 파묻었다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_13038,어린 시절 외갓집에 놀러간 적이 있었다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_13039,이동통신사도 코로나19 확산을 막기 위해 재택근무를 시행하면서 다양한 IT 협업 툴을 활용하며 디지털 전환에 나서고 있다.,사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_13040,"AESA 레이더는 미국, 유럽, 이스라엘, 중국, 일본 등이 보유하고 있는 첨단 레이더 기술의 정수인 만큼 해외 기술 이전 없이 국내기술로만 개발하는 것은 불가능하다는 우려가 있었지만, 개발에 착수한지 4년 만에 성공적으로 만들어냈다.",사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_13041,"도쿄올림픽 쿼터 획득 국가 선수단과 파트너 선수 및 코칭스태프, 국제레슬링연맹 개도국 장학 프로그램 선수단 등 최소한 500명 이상 인원이 양산실내체육관에서 훈련과 친선경기 등에 참여한다.",사실형,긍정,미래,확실,사실형-긍정-미래-확실
TRAIN_13042,해와 달 형상을 본뜬 ＇라문 아물레토＇ 스탠드 조명 디자인의 가치는 LED 장점을 최대한 살린 링 모양으로 조명의 균일도를 높였으며 투명 소재를 사용하여 램프의 기계적 메커니즘을 돋보이게 한 부분과 스프링이나 전선 없이 원과 직선으로만 만들어진 미니멀한 구조에 다양한 색깔을 믹스매치해 인간적 감성을 불어넣었다는 평가다.,사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_13043,또 미끄럼틀을 타고 장난감도 가지고 놀 수있는 재미있는 놀이 공간이다.,사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_13044,하지만 실제로는 기생집에 갈 때 자신의 외모가 돋보이도록 함께 데려가는 추한 외모의 사람을 지칭하는 말로 쓰였다.,사실형,긍정,과거,불확실,사실형-긍정-과거-불확실
TRAIN_13045,효과는 톡톡히 봤다.,추론형,긍정,과거,확실,추론형-긍정-과거-확실
TRAIN_13046,"춘천지법 형사2부(박이규 부장판사)는 특수상해, 공동감금 등의 혐의로 기소된 A(24)씨와 B(21)씨에게 각 징역 3년과 징역 2년을 선고하고 40시간의 성폭력치료프로그램 이수를 명령했다고 14일 밝혔다.",사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_13047,고려 말 실권자였던 이인임의 족질녀인 제1비 근비도 남편에 대한 의리를 끝까지 저버리지 않았다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_13048,"이들은 어르신이 집에서 노년기를 보내면서 필요한 모든 것을 제공하는 것을 목표로 방문요양, 데이케어, 복지용구 등 서비스를 제공하고 있다.",사실형,긍정,현재,불확실,사실형-긍정-현재-불확실
TRAIN_13049,"지난 정권, 그리고 야당과 싸우느라 울산 같은 무리수가 나왔을 것이다.",추론형,긍정,미래,불확실,추론형-긍정-미래-불확실
TRAIN_13050,"이이의 《석담일기》에 따르면 명종 22년(1567) 6월 27일, 임금이 갑자기 병환이 위중해져 인사불성이 됐다.",사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_13051,3일 넷마블은 블록체인 전문 자회사 마브렉스(MARBLEX)가 ＇웹3 코리아 2022(Web3 Korea 2022)＇ 컨퍼런스에 참가해 ＇마브렉스가 그리는 블록체인 게임 생태계＇를 소개했다고 밝혔다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_13052,주력 제품인 ＇마운틴 프린트 반팔 집업 티셔츠＇는 통기성이 좋은 메쉬 원단을 등 부분에 적용해 한여름 야외에서도 시원하게 착용할 수 있다.,사실형,긍정,미래,불확실,사실형-긍정-미래-불확실
TRAIN_13053,교황은 해당 신자에게 지난 1일 수없이 우리들은 참을성을 잃는다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_13054,"노련한 연기력을 지닌 양동근은 위장 설립 여행사를 이끄는 블랙팀의 현장 베테랑 ＇홍과장＇ 역을 맡았고, 드라마 ＇악마판사＇, ＇유미의 세포들＇ 등에 출연한 박진영이 블랙팀의 장비 담당이자 막내 ＇정대＇ 역을 맡았다.",사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_13055,뉴멕시코에 사는 타오스족인 프에블로 인디언들은 아미그달린이 풍부한 음식물을 오랫동안 섭취해왔던 것으로 밝혀졌다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_13056,이날 매일경제가 한국경제연구원에 의뢰해 이번 세율 인하 효과를 분석한 결과도 비슷하다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_13057,"만수르 회화 ＇깨어난 마을＇ 외에 아메르 쇼말리 설치 작품 ＇깨진 결혼식＇, 압둘 헤이 모살람 자라라 부조 ＇압둘 헤이 어머니의 집＇과 ＇신부의 옷장＇, 이스마일 샤무트 유화 ＇6월의 겨울＇ 등이 그의 컬렉션이다.",사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_13058,제재 조치 대상자 채무액 평균은 5800만원이며 가장 많은 채무액은 1억5360만원이었다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_13059,"단속은 과거 도로에서 완장을 찬 단속 공무원이 측정하는 아날로그 방식이 아니라, 진화한 디지털 5G 정도 수준으로 고성능 드론을 띄워 단속하는 첨단 원격단속 장비가 동원된다.",사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_13060,이 제품은 국내 단독 한정 수량으로 선보인다.,사실형,긍정,미래,확실,사실형-긍정-미래-확실
TRAIN_13061,하지만 음반 판매 호황에도 엔터 대장주 기업 주가는 좀처럼 상승하지 못하는 모양새다.,추론형,긍정,현재,확실,추론형-긍정-현재-확실
TRAIN_13062,윤석열 대통령과 한동훈 법무부 장관이 ＇코드 인사＇＇보복 인사＇를 했다며 고발된 사건을 고위공직자범죄수사처가 각하했다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_13063,현재 연 소득 범위 내로 제한된 신용대출 한도 규제도 7월 1일부터 폐지된다.,사실형,긍정,미래,확실,사실형-긍정-미래-확실
TRAIN_13064,직전일보다 4명이 적다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_13065,한국사에서 가장 강성한 국가였던 고구려는 중국과 대등한 관계를 유지했다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_13066,"역대 안데르센상 수상자들의 작품과 세계 주요 그림책상 수상작들을 만나볼 수 있고, 올해 수상자인 이수지 작가의 작품도 그곳에서 볼 수 있다.",사실형,긍정,미래,확실,사실형-긍정-미래-확실
TRAIN_13067,예술경영지원센터가 최근 발표한 ＇2019 미술시장 실태조사＇에 따르면 국내 미술시장 규모는 5000억원대 문턱을 넘지 못하고 다시 4000억원대 중반으로 주저앉았다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_13068,경제인문사회연구회가 최근 내놓은 ＇한국의 사회적 자본＇ 보고서는 ＂대도시 지역 집값 과열 상승으로 인해 무주택 중산층·서민이 겪는 위화감도 사회이동성 인식을 낮추는 요인＂이라고 적었다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_13069,하지만 지금 상황은 녹록지 않다.,추론형,부정,현재,확실,추론형-부정-현재-확실
TRAIN_13070,미국골프협회(USGA)의 공인 드라이버 목록에 오르면서 공식 출시 전 소비자에게 미리 알려진 캘러웨이골프의 2020년 신제품 드라이버 MAVRIK(매브릭).,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_13071,2008년 위기는 투자은행(IB)의 탐욕에서 비롯된 금융시장이 위기의 진원지였다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_13072,"이동통신요금 자동납부 시에도 10%를 할인해주고, 맥스무비, 놀이공원(롯데월드, 에버랜드, 캐리비안베이) 이용 시, 해외할인캐시백, kb투어해외여행 상품 3% 할인 등의 혜택으로 여가생활도 챙겨준다.",사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_13073,코로나19 발생 이래 누적 확진자는 모두 1825만 6457명으로 집계됐다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_13074,전라 서해안 지역은 이날 새벽부터 아침 사이 산발적으로 눈이 내리거나 빗방울이 떨어질 전망이다.,예측형,긍정,미래,불확실,예측형-긍정-미래-불확실
TRAIN_13075,구글 플레이의 경우 이미 사전등록을 진행 중이다.,사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_13076,차천로는 황제가 고구려의 왕을 의미한다고 적었지만 고구려가 직접 황제를 칭했다는 기록이 없어 아리송하다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_13077,이럴경우 보험사별 인터넷 할인율을 확인하면 된다.,사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_13078,또 질병관리 본부에 적극 협조한다는 입장이다.,사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_13079,"한편 ＇슬기로운 감빵생활＇과 ＇오징어 게임＇, 공개를 앞둔 ＇종이의 집: 공동경제구역＇으로 글로벌 팬덤을 예약한 배우 박해수가 선양지부 특별 감찰 파견 검사 한지훈 역을 맡았다.",사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_13080,비트코인이 알트코인 대비 상대적으로 강세를 보이고 있다는 것을 의미합니다.,대화형,긍정,현재,확실,대화형-긍정-현재-확실
TRAIN_13081,이에 따라 전세를 끼고 집을 매입한 뒤 시세차익을 얻는 이른바 ＇갭투자＇가 다시 고개를 드는 모습이다.,사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_13082,급제동 대신 여러 번 조금씩 나누어 밟아 주는 펌핑 브레이크나 엔진브레이크를 사용하는 것이 안전하다.,추론형,긍정,현재,확실,추론형-긍정-현재-확실
TRAIN_13083,아시아 서버 버전은 아시아 이용자 성향에 맞춰 튜토리얼에 중국어를 비롯한 다른 아시아 지역의 언어를 적용하고 사용자 환경(UI)을 개선했다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_13084,개별 아티스트별 음반 판매 실적은 세븐틴(224만장)과 투모로우바이투게더(163만장)가 전체 판매량의 40%를 차지했다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_13085,＇정보의 공개 구조를 합리적으로 바꾼다.＇,사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_13086,아시아계 작가가 각본상을 받은 것도 ＇기생충＇이 처음이다.,사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_13087,X선 방식 혈액조사기는 감마선에 비해 위험도가 낮은 제품으로 관련법상 신고 제품으로 등재돼 있어 시설 및 인력에 대한 투자비가 상대적으로 적다.,사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_13088,다만 덩치 큰 SUV라 좁은 공간에 주차할 때는 신경을 써야 한다.,추론형,긍정,현재,확실,추론형-긍정-현재-확실
TRAIN_13089,(김시습은) 종에게 밥을 지어서 (조우에게) 먹이도록 했다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_13090,대체로 외국 컬렉터는 미술품 구입을 명예로 생각하고 떳떳하게 밝힌다.,사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_13091,2018 자카르타-팔렘방 아시안게임 금메달이라는 김 감독의 뛰어난 업적을 감안해도 이번만큼은 올림픽 본선행에 가시밭길이 예상된다.,사실형,긍정,현재,불확실,사실형-긍정-현재-불확실
TRAIN_13092,공격 부대는 총을 쏜 뒤 아무런 저항 없이 대궐 안으로 쳐들어갔다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_13093,"첫째, 반려동물 동반이 가능한지부터 확인해야 한다.",추론형,긍정,현재,확실,추론형-긍정-현재-확실
TRAIN_13094,"덕수궁관에서는 ＇미술관에 書 : 한국 근현대 서예＇(3월), 운보 김기창의 아내이자 한국 대표 여성 화가 박래현(1920~1976) 탄생 100주년 개인전(7월), 과천관에서는 ＇미디어로서의 판화＇(5월), ＇한국 공예 지평의 재구성 : 1950-1970＇(9월), ＇올림픽 이펙트 : 한국 건축과 디자인 1980-1990＇(11월) 등 다채로운 장르에 전시장을 연다.",사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_13095,"서구는 현재 각종 기획 전시회, 청소년영상제, 추모음악회, 추모장학금 지급 등이 논의되고 있다고 밝혔다.",사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_13096,"2018년과 낙찰작 수, 낙찰률은 비슷했지만 낙찰 총액이 큰 폭으로 감소했다.",사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_13097,화랑과 경매사 매출은 위축된 반면 아트페어는 성장세를 보이고 있다.,사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_13098,사이게임즈와 함께 첫 번째 모바일 애니메이션 RPG ＇프린세스 커넥트: 리다이브＇를 출시해 흥행에 성공하고 운영 및 현지화 서비스 노하우를 축적해왔다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_13099,동북선 경전철 등 교통 호재도 쏟아진다.,사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_13100,다만 아쉬운 것은 로그라이크 장르 특성상 지속적인 반복이 필요한데 초반부가 다소 단조롭게 느껴진다는 점이다.,추론형,긍정,현재,확실,추론형-긍정-현재-확실
TRAIN_13101,공격력은 낮지만 원거리에서 적을 타격할 수 있는 ＇미라＇나 공격을 누적해 큰 피해를 주는 ＇광대＇ 등도 초반엔 쓸만하다.,사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_13102,《간양록》은 전쟁 포로로 일본에 끌려간 강항이 다시 조선으로 돌아오기까지의 체험을 기록한 책이다.,사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_13103,이에 현재 문체부 측은 공식 SNS에서 해당 게시물을 삭제한 상태다.,사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_13104,그 이후 스토리는 누구나 알고 있는 흐름으로 전개됐다.,추론형,긍정,과거,확실,추론형-긍정-과거-확실
TRAIN_13105,그렇지만 남이섬의 숲은 더욱 깊어지고 풍경은 더 진해졌다.,추론형,긍정,과거,확실,추론형-긍정-과거-확실
TRAIN_13106,카멜레온처럼 자리에 따라 자신의 모습을 바꾸고 대중 앞에 멋지고 근사한 모습으로 나타날 것을 주문한다.,추론형,긍정,현재,확실,추론형-긍정-현재-확실
TRAIN_13107,명종은 극심한 스트레스로 인해 ＇심열증＇이라는 고질병을 앓았다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_13108,전시는 1부 ＇저의 집을 소개합니다＇와 2부 ＇저의 수집품을 소개합니다＇로 구성했다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_13109,또 멋진 탈 것 만들기는 탈것의 역할이 중요한 ＇프라시아 전기＇에서 보다 현실적이고 생동감 있는 탈 것을 구현하기 위한 기술적인 노력을 소개한다.,사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_13110,"올해 결과에서 특히 우려되는 점은 기업 효율성 분야 5개 부문 중 생산성, 노동시장, 경영활동 등 4개 부문의 지표가 모두 악화됐다는 점이다.",추론형,긍정,과거,확실,추론형-긍정-과거-확실
TRAIN_13111,도요토미 덕분에 태수가 된 평의지는 임진왜란 때 왜군의 선봉을 맡아 우리나라를 침략한다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_13112,개봉 3주차지만 여전히 실시간 예매율 1위를 달려 이번 주말에 손익분기점을 돌파할 것으로 보인다.,예측형,긍정,미래,확실,예측형-긍정-미래-확실
TRAIN_13113,영화 속 한 장면을 통해서 감독은 많은 이야기를 할 수 있다.,추론형,긍정,미래,불확실,추론형-긍정-미래-불확실
TRAIN_13114,베타차단제 계열의 혈압약은 수면유도 호르몬인 멜라토닌 부족을 일으켜 불면증을 일으킬 수 있으므로 코엔자임큐텐을 보충해주어야 한다.,추론형,긍정,미래,확실,추론형-긍정-미래-확실
TRAIN_13115,또 오는 19일까지 잠자는 친구 5명을 깨울 때마다 ＇럭키박스＇를 선물한다.,사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_13116,우리 마을에서 망한 집의 8에서 9할은 관청에서 빌려먹은 환곡과 사채 때문에 그 지경에 이른 것이다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_13117,파비앵 칼보 ICGC메드 회장(프랑스 파리 귀스타브 루시 암센터 박사)은 ＂같은 항암제도 사람마다 효과가 다르다＂며 ＂많은 환자의 지놈을 분석해 이런 차이를 만들어내는 유전적 요인을 밝혀내면 부작용은 적고 효과는 큰 환자 맞춤형 정밀의료를 실현할 수 있을 것＂이라고 밝혔다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_13118,추경호 부총리 겸 기획재정부 장관은 19일 오후 정부서울청사에서 제1차 비상경제장관회의를 열고 이같이 말했다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_13119,한편에서는 갈 곳을 잃은 단기 자금이 암호화폐에 모인다는 분석이 나왔다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_13120,위메이드의 대표작인 PC MMORPG ＇미르의전설2＇에 현대적 해석을 가미해 21년만에 모바일로 내놓는 신작이다.,사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_13121,이 전쟁에서 승리한 일본은 조선과 만주를 점령하고 제국주의의 발판을 다진다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_13122,FDA는 모더나 백신의 경우 허용 연령을 생후 6개월부터 17살까지로 늘렸다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_13123,그러자 전염병 확산 가능성과 이에 따른 정치적 책임을 의식한 15개 주의 주지사들이 잇따라 셧다운에 동참하기 시작했다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_13124,하지만 시가에 비해 현저히 낮은 공시가격으로 신고하게 되면서 저평가된 꼬마빌딩을 편법 증여 수단으로 활용하는 사례가 빈번했다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_13125,정부는 지난해 1월 ＇바이오산업 혁신 정책 방향 및 핵심 과제＇를 발표하는 등 바이오산업 육성에 전력을 다하고 있다.,사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_13126,손흥민의 나머지 두 골은 2017-2018시즌에 나왔던 중거리슛이다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_13127,"먼저 기본 할인 혜택으로는 버스, 지하철 이용 시 10% 할인, SK주유소 이용 시 리터당 60원 할인이 제공되는데, 대중교통 이용자와 자가용 이용자를 모두 아우르는 혜택이 눈길을 끈다.",사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_13128,정보기술(IT) 수요 둔화가 심화되는 가운데 삼성전자가 52주 신저가를 기록하자 증권가에서는 줄줄이 목표가를 하향하고 있다.,사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_13129,골드만삭스는 ＇바이러스 발생이 아시아 경제에 미치는 영향 분석＇ 보고서를 통해 ＂중국 내 신종 코로나 확산 정도에 따라 중국 경기 둔화를 넘어 한국 등 아시아 주변국의 경제도 피해를 입을 것＂이라면서 ＂(빠르게 정상화된다고 가정해도) 중국 연간 경제성장 전망은 종전 5.9%에서 5.5%로 하향 조정이 불가피하다＂고 분석했다.,사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_13130,다만 기업 및 기타대출 등을 포함한 전체 대출금리는 올랐다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_13131,한국에서는 4회에 걸쳐 1000여 개발사가 구글플레이 인디 게임 페스티벌에 참가해 1200개 이상의 게임을 출품했다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_13132,＂부당한 지시라고 생각되더라도 저항이라는 걸 해보세요.＂,대화형,긍정,미래,확실,대화형-긍정-미래-확실
TRAIN_13133,"단, 회복 기간은 대개 6개월 이상으로 비교적 천천히 회복되는 만큼 치료할 때 인내심이 요구된다.",추론형,긍정,현재,확실,추론형-긍정-현재-확실
TRAIN_13134,현종은 즉위 후 청나라 사신을 전송하는 자리에서 군졸과 부딪히는 사고를 당했다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_13135,"최근 떠난 고(故) 허수경, 박서영, 배영옥 시인, 황현산 문학평론가와의 이별이 시에 그득하다.",사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_13136,지난 2000년 감기로 병원에 입원한 그는 갑작스레 고열과 호흡 곤란으로 뇌사 상태에 빠져 19세라는 어린 나이에 숨졌다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_13137,평양성까지 함락되고 왜적에게 쫓겨 국경인 의주로 피난 간 선조는 망연자실했다.,추론형,긍정,과거,확실,추론형-긍정-과거-확실
TRAIN_13138,14일 법무부는 법무연수원 연구위원을 5명(검사 5명) 증원한다는 내용의 ＇법무부와 그 소속기관 직제 시행규칙 일부개정령안＇을 입법예고했다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_13139,훗날 의엄은 벼슬이 동지중추부사(종2품)에 이르렀다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_13140,"재미있는 사실은 FDA에서 선정한 변호사가 레이어트릴이 유해하다고 소송을 걸었는데, 그 유해함의 대상이 문제였다.",사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_13141,고개에 짤막한 비석이 풀 가운데 묻혀 있었다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_13142,그는 PC게임을 하는 스님으로 유명하다.,사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_13143,2001년 ＇배혜정 누룩도가＇로 상호를 바꾸고 본격적으로 사업을 확장했다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_13144,물론 개인 통산 50승 고지에 오른 것도 신지애가 유일하지만 이제 세 번만 더 우승컵에 입맞춤을 하면 한동안 그 누구도 바라볼 수 없는 대기록을 완성한다.,사실형,긍정,미래,불확실,사실형-긍정-미래-불확실
TRAIN_13145,이유가 있습니다.,대화형,긍정,현재,확실,대화형-긍정-현재-확실
TRAIN_13146,이성희 회장은 전 세계 농수산업 분야 협동조합을 대표하는 ＇농수산업 분과 위원＇자격의 ICA 이사에 만장일치로 추대되기도 했다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_13147,이번 협약으로 두 종목의 새로운 ESL 프로 투어가 창설되며 블리자드는 각각 180만 달러 이상의 총상금을 제공한다.,사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_13148,정부와 중앙은행이 신용을 창출해 일으키는 통화사이클은 2008년 시작되어 대대적인 부양 정책으로 이어졌다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
TRAIN_13149,＇프로젝트 제우스＇는 세계 유명 신화들 바탕의 가상 세계관 속에서 수천만의 병사가 실시간으로 대규모 영토 전쟁을 펼치는 MMORTS 장르의 게임이다.,사실형,긍정,현재,확실,사실형-긍정-현재-확실
TRAIN_13150,지역구 일에서 벗어나기가 얼마나 어려우면 이런 가상의 주인공까지 등장했을까?,대화형,긍정,과거,불확실,대화형-긍정-과거-불확실
TRAIN_13151,지난해보다 더 어려워지랴 싶은 막연한 희망도 있었다.,사실형,긍정,과거,확실,사실형-긍정-과거-확실
